title,link,guid,pubDate,description,source
"[영상] 이진혁, ‘매력적인 빨간 머리!’ (@ 이기광의 가요광장 출근길) - 퍼블릭뉴스",http://www.psnews.co.kr/news/articleView.html?idxno=2006572,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CAIiEJz7jVb_wObHOJvoMmluRrcqGQgEKhAIACoHCAowr8miCzDy07oDMKrUmQc')])","Tue, 29 Mar 2022 04:01:42 GMT","<a href=""http://www.psnews.co.kr/news/articleView.html?idxno=2006572"" target=""_blank"">[영상] 이진혁, ‘매력적인 빨간 머리!’ (@ 이기광의 가요광장 출근길)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">퍼블릭뉴스</font>","OrderedDict([('@url', 'http://www.psnews.co.kr'), ('#text', '퍼블릭뉴스')])"
‘서울괴담’ 4월 27일 개봉 확정 - NSP통신,http://www.nspna.com/news/?mode=view&newsid=562157,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CAIiEGhKZQpvVQmw-jjpfVD2ZxkqGQgEKhAIACoHCAow9c7dCjC8xdMBMOnRjwI')])","Tue, 29 Mar 2022 07:53:00 GMT","<a href=""http://www.nspna.com/news/?mode=view&newsid=562157"" target=""_blank"">‘서울괴담’ 4월 27일 개봉 확정</a>&nbsp;&nbsp;<font color=""#6f6f6f"">NSP통신</font>","OrderedDict([('@url', 'http://www.nspna.com'), ('#text', 'NSP통신')])"
"'우리들의 블루스' 김우빈, 이번엔 순정파 선장…생활 연기 '기대' - 데일리한국",http://daily.hankooki.com/news/articleView.html?idxno=805690,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiPGh0dHA6Ly9kYWlseS5oYW5rb29raS5jb20vbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTgwNTY5MNIBP2h0dHA6Ly9kYWlseS5oYW5rb29raS5jb20vbmV3cy9hcnRpY2xlVmlld0FtcC5odG1sP2lkeG5vPTgwNTY5MA')])","Tue, 29 Mar 2022 05:02:20 GMT","<a href=""http://daily.hankooki.com/news/articleView.html?idxno=805690"" target=""_blank"">'우리들의 블루스' 김우빈, 이번엔 순정파 선장…생활 연기 '기대'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리한국</font>","OrderedDict([('@url', 'http://daily.hankooki.com'), ('#text', '데일리한국')])"
"임영웅, 멜론 인기 아티스트 남자솔로 1위 등극 - 시사매거진",http://www.sisamagazine.co.kr/news/articleView.html?idxno=436605,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiQGh0dHA6Ly93d3cuc2lzYW1hZ2F6aW5lLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz00MzY2MDXSAUNodHRwOi8vd3d3LnNpc2FtYWdhemluZS5jby5rci9uZXdzL2FydGljbGVWaWV3QW1wLmh0bWw_aWR4bm89NDM2NjA1')])","Mon, 28 Mar 2022 08:11:14 GMT","<a href=""http://www.sisamagazine.co.kr/news/articleView.html?idxno=436605"" target=""_blank"">임영웅, 멜론 인기 아티스트 남자솔로 1위 등극</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사매거진</font>","OrderedDict([('@url', 'http://www.sisamagazine.co.kr'), ('#text', '시사매거진')])"
"'나는솔로', 사상 첫 상견례 ""엄마에게 얼굴 보여주고 싶어"" - 데일리한국",http://daily.hankooki.com/news/articleView.html?idxno=805691,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiPGh0dHA6Ly9kYWlseS5oYW5rb29raS5jb20vbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTgwNTY5MdIBAA')])","Tue, 29 Mar 2022 04:59:17 GMT","<a href=""http://daily.hankooki.com/news/articleView.html?idxno=805691"" target=""_blank"">'나는솔로', 사상 첫 상견례 ""엄마에게 얼굴 보여주고 싶어""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리한국</font>","OrderedDict([('@url', 'http://daily.hankooki.com'), ('#text', '데일리한국')])"
"'고끝밥' 조세호, ""출연 이유? 첫째도 돈, 둘째도..."" 파문 - 데일리한국",http://daily.hankooki.com/news/articleView.html?idxno=805681,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiPGh0dHA6Ly9kYWlseS5oYW5rb29raS5jb20vbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTgwNTY4MdIBAA')])","Tue, 29 Mar 2022 04:50:51 GMT","<a href=""http://daily.hankooki.com/news/articleView.html?idxno=805681"" target=""_blank"">'고끝밥' 조세호, ""출연 이유? 첫째도 돈, 둘째도..."" 파문</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리한국</font>","OrderedDict([('@url', 'http://daily.hankooki.com'), ('#text', '데일리한국')])"
"BAE173, 새 앨범 ‘INTERSECTION : BLAZE’ 하이라이트 메들리 공개 - 싱글리스트",http://www.slist.kr/news/articleView.html?idxno=342215,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiNmh0dHA6Ly93d3cuc2xpc3Qua3IvbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTM0MjIxNdIBOWh0dHA6Ly93d3cuc2xpc3Qua3IvbmV3cy9hcnRpY2xlVmlld0FtcC5odG1sP2lkeG5vPTM0MjIxNQ')])","Tue, 29 Mar 2022 08:41:53 GMT","<a href=""http://www.slist.kr/news/articleView.html?idxno=342215"" target=""_blank"">BAE173, 새 앨범 ‘INTERSECTION : BLAZE’ 하이라이트 메들리 공개</a>&nbsp;&nbsp;<font color=""#6f6f6f"">싱글리스트</font>","OrderedDict([('@url', 'http://www.slist.kr'), ('#text', '싱글리스트')])"
"오정세 재계약, 김무열·김범수와 한솥밥 유지 < 이슈 < 연예 < 기사본문 - 국제뉴스",https://www.gukjenews.com/news/articleView.html?idxno=2435745,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CAIiEEw9cWJLaewu5Vhwiiinoq0qMwgEKioIACIQaQG9W1X4_0OL9OcKDPkNVSoUCAoiEGkBvVtV-P9Di_TnCgz5DVUw1__IBg')])","Tue, 29 Mar 2022 02:49:07 GMT","<a href=""https://www.gukjenews.com/news/articleView.html?idxno=2435745"" target=""_blank"">오정세 재계약, 김무열·김범수와 한솥밥 유지 < 이슈 < 연예 < 기사본문</a>&nbsp;&nbsp;<font color=""#6f6f6f"">국제뉴스</font>","OrderedDict([('@url', 'https://www.gukjenews.com'), ('#text', '국제뉴스')])"
"'킬힐' 김하늘, 김재철 만났다 ""반환점 앞두고 지각변동"" - 데일리한국",http://daily.hankooki.com/news/articleView.html?idxno=805765,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiPGh0dHA6Ly9kYWlseS5oYW5rb29raS5jb20vbmV3cy9hcnRpY2xlVmlldy5odG1sP2lkeG5vPTgwNTc2NdIBAA')])","Tue, 29 Mar 2022 06:13:44 GMT","<a href=""http://daily.hankooki.com/news/articleView.html?idxno=805765"" target=""_blank"">'킬힐' 김하늘, 김재철 만났다 ""반환점 앞두고 지각변동""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리한국</font>","OrderedDict([('@url', 'http://daily.hankooki.com'), ('#text', '데일리한국')])"
"피오 입대, 해병대서 복무... ""두렵지만 궁금해"" - 시사매거진",http://www.sisamagazine.co.kr/news/articleView.html?idxno=436544,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiQGh0dHA6Ly93d3cuc2lzYW1hZ2F6aW5lLmNvLmtyL25ld3MvYXJ0aWNsZVZpZXcuaHRtbD9pZHhubz00MzY1NDTSAQA')])","Mon, 28 Mar 2022 05:48:14 GMT","<a href=""http://www.sisamagazine.co.kr/news/articleView.html?idxno=436544"" target=""_blank"">피오 입대, 해병대서 복무... ""두렵지만 궁금해""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사매거진</font>","OrderedDict([('@url', 'http://www.sisamagazine.co.kr'), ('#text', '시사매거진')])"
