title,link,guid,pubDate,description,source
"NC다이노스, '핑크퐁 아기상어' 유니폼 입는다 - 머니투데이",https://news.mt.co.kr/mtview.php?no=2021050414071829439,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiN2h0dHBzOi8vbmV3cy5tdC5jby5rci9tdHZpZXcucGhwP25vPTIwMjEwNTA0MTQwNzE4Mjk0MznSAQA')])","Tue, 04 May 2021 07:00:00 GMT","<a href=""https://news.mt.co.kr/mtview.php?no=2021050414071829439"" target=""_blank"">NC다이노스, '핑크퐁 아기상어' 유니폼 입는다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">머니투데이</font>","OrderedDict([('@url', 'https://news.mt.co.kr'), ('#text', '머니투데이')])"
"아기상어, 美 넘어 유럽·호주 첫 진출 - 서울경제 - 서울경제신문",https://www.sedaily.com/NewsVIew/22M9NRZ2UQ,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiK2h0dHBzOi8vd3d3LnNlZGFpbHkuY29tL05ld3NWSWV3LzIyTTlOUloyVVHSASxodHRwczovL20uc2VkYWlseS5jb20vTmV3c1ZpZXdBbXAvMjJNOU5SWjJVUQ')])","Fri, 07 May 2021 07:00:00 GMT","<a href=""https://www.sedaily.com/NewsVIew/22M9NRZ2UQ"" target=""_blank"">아기상어, 美 넘어 유럽·호주 첫 진출 - 서울경제</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울경제신문</font>","OrderedDict([('@url', 'https://www.sedaily.com'), ('#text', '서울경제신문')])"
"“'핑크퐁 아기상어' 이을 IP 찾겠다” 스마트스터디벤처스, 450억 투자펀드 조성 - 블로터",https://www.bloter.net/newsView/blt202107140011,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiL2h0dHBzOi8vd3d3LmJsb3Rlci5uZXQvbmV3c1ZpZXcvYmx0MjAyMTA3MTQwMDEx0gEA')])","Wed, 14 Jul 2021 07:00:00 GMT","<a href=""https://www.bloter.net/newsView/blt202107140011"" target=""_blank"">“'핑크퐁 아기상어' 이을 IP 찾겠다” 스마트스터디벤처스, 450억 투자펀드 조성</a>&nbsp;&nbsp;<font color=""#6f6f6f"">블로터</font>","OrderedDict([('@url', 'https://www.bloter.net'), ('#text', '블로터')])"
잘나가던 '아기상어' 주춤 - 서울경제 - 서울경제신문,https://www.sedaily.com/NewsVIew/22L2XIXUJJ,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiK2h0dHBzOi8vd3d3LnNlZGFpbHkuY29tL05ld3NWSWV3LzIyTDJYSVhVSkrSASxodHRwczovL20uc2VkYWlseS5jb20vTmV3c1ZpZXdBbXAvMjJMMlhJWFVKSg')])","Wed, 14 Apr 2021 07:00:00 GMT","<a href=""https://www.sedaily.com/NewsVIew/22L2XIXUJJ"" target=""_blank"">잘나가던 '아기상어' 주춤 - 서울경제</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울경제신문</font>","OrderedDict([('@url', 'https://www.sedaily.com'), ('#text', '서울경제신문')])"
`놀라운 토요일` 피오 `아기상어` 댄스에 진심 - 매일경제,https://www.mk.co.kr/star/broadcasting-service/view/2021/09/915066/,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiQ2h0dHBzOi8vd3d3Lm1rLmNvLmtyL3N0YXIvYnJvYWRjYXN0aW5nLXNlcnZpY2Uvdmlldy8yMDIxLzA5LzkxNTA2Ni_SAUVodHRwczovL20ubWsuY28ua3Ivc3Rhci9icm9hZGNhc3Rpbmctc2VydmljZS92aWV3LWFtcC8yMDIxLzA5LzkxNTA2Ni8')])","Sat, 25 Sep 2021 07:00:00 GMT","<a href=""https://www.mk.co.kr/star/broadcasting-service/view/2021/09/915066/"" target=""_blank"">`놀라운 토요일` 피오 `아기상어` 댄스에 진심</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font>","OrderedDict([('@url', 'https://www.mk.co.kr'), ('#text', '매일경제')])"
"BTS 뛰어넘은 아기상어, 엘사 꿈꾼다 - 조선비즈 - 조선비즈",https://biz.chosun.com/site/data/html_dir/2020/01/06/2020010603370.html,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiR2h0dHBzOi8vYml6LmNob3N1bi5jb20vc2l0ZS9kYXRhL2h0bWxfZGlyLzIwMjAvMDEvMDYvMjAyMDAxMDYwMzM3MC5odG1s0gFWaHR0cHM6Ly9iaXouY2hvc3VuLmNvbS9zaXRlL2RhdGEvaHRtbF9kaXIvMjAyMC8wMS8wNi8yMDIwMDEwNjAzMzcwLmh0bWw_b3V0cHV0VHlwZT1hbXA')])","Tue, 07 Jan 2020 08:00:00 GMT","<a href=""https://biz.chosun.com/site/data/html_dir/2020/01/06/2020010603370.html"" target=""_blank"">BTS 뛰어넘은 아기상어, 엘사 꿈꾼다 - 조선비즈</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선비즈</font>","OrderedDict([('@url', 'https://biz.chosun.com'), ('#text', '조선비즈')])"
숫자로 읽는 세상 BTS급 인기 아기상어…유튜브 조회수 세계 1위 | 생글생글 - 생글생글,https://sgsg.hankyung.com/article/2020111363761,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiL2h0dHBzOi8vc2dzZy5oYW5reXVuZy5jb20vYXJ0aWNsZS8yMDIwMTExMzYzNzYx0gEA')])","Fri, 13 Nov 2020 08:00:00 GMT","<a href=""https://sgsg.hankyung.com/article/2020111363761"" target=""_blank"">숫자로 읽는 세상 BTS급 인기 아기상어…유튜브 조회수 세계 1위 | 생글생글</a>&nbsp;&nbsp;<font color=""#6f6f6f"">생글생글</font>","OrderedDict([('@url', 'https://sgsg.hankyung.com'), ('#text', '생글생글')])"
코로나 극복! 핑크퐁·아기상어가 시민 응원 나선다 - 내 손안에 서울,https://mediahub.seoul.go.kr/archives/1290547,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiLWh0dHBzOi8vbWVkaWFodWIuc2VvdWwuZ28ua3IvYXJjaGl2ZXMvMTI5MDU0N9IBAA')])","Tue, 28 Jul 2020 07:00:00 GMT","<a href=""https://mediahub.seoul.go.kr/archives/1290547"" target=""_blank"">코로나 극복! 핑크퐁·아기상어가 시민 응원 나선다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">내 손안에 서울</font>","OrderedDict([('@url', 'https://mediahub.seoul.go.kr'), ('#text', '내 손안에 서울')])"
핑크퐁 아기상어가 건강관리 가전 소개한다는데 - 매일경제,https://www.mk.co.kr/news/business/view/2021/03/273956/,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CAIiEKM34c398IP8pLUqmIj2JWAqGQgEKhAIACoHCAow2t-aCDDArqABMKKPxwY')])","Tue, 23 Mar 2021 07:00:00 GMT","<a href=""https://www.mk.co.kr/news/business/view/2021/03/273956/"" target=""_blank"">핑크퐁 아기상어가 건강관리 가전 소개한다는데</a>&nbsp;&nbsp;<font color=""#6f6f6f"">매일경제</font>","OrderedDict([('@url', 'https://www.mk.co.kr'), ('#text', '매일경제')])"
"“강한 동물, 빠른 비트, 가족 이야기…'아기상어' 대박 비결” - 서울신문",https://www.seoul.co.kr/news/newsView.php?id=20201119500180,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiO2h0dHBzOi8vd3d3LnNlb3VsLmNvLmtyL25ld3MvbmV3c1ZpZXcucGhwP2lkPTIwMjAxMTE5NTAwMTgw0gEA')])","Thu, 19 Nov 2020 08:00:00 GMT","<a href=""https://www.seoul.co.kr/news/newsView.php?id=20201119500180"" target=""_blank"">“강한 동물, 빠른 비트, 가족 이야기…'아기상어' 대박 비결”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">서울신문</font>","OrderedDict([('@url', 'https://www.seoul.co.kr'), ('#text', '서울신문')])"
"핑크퐁 아기상어, 美 넷플릭스 '오늘의 Top10' 5위 - 벤처스퀘어",https://www.venturesquare.net/822283,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiJGh0dHBzOi8vd3d3LnZlbnR1cmVzcXVhcmUubmV0LzgyMjI4M9IBAA')])","Fri, 22 Jan 2021 08:00:00 GMT","<a href=""https://www.venturesquare.net/822283"" target=""_blank"">핑크퐁 아기상어, 美 넷플릭스 '오늘의 Top10' 5위</a>&nbsp;&nbsp;<font color=""#6f6f6f"">벤처스퀘어</font>","OrderedDict([('@url', 'https://www.venturesquare.net'), ('#text', '벤처스퀘어')])"
야놀자 캐릭터 모델이 된 '핑크퐁 아기상어' - 플래텀,https://platum.kr/archives/159365,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiIWh0dHBzOi8vcGxhdHVtLmtyL2FyY2hpdmVzLzE1OTM2NdIBAA')])","Fri, 12 Mar 2021 08:00:00 GMT","<a href=""https://platum.kr/archives/159365"" target=""_blank"">야놀자 캐릭터 모델이 된 '핑크퐁 아기상어'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">플래텀</font>","OrderedDict([('@url', 'https://platum.kr'), ('#text', '플래텀')])"
"[단독]'핑크퐁 아기상어' 스마트스터디, 가이아코퍼레이션 인수 추진 '상장 박차' - 아시아경제",https://cm.asiae.co.kr/article/2021072909341671579,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiMmh0dHBzOi8vY20uYXNpYWUuY28ua3IvYXJ0aWNsZS8yMDIxMDcyOTA5MzQxNjcxNTc50gE5aHR0cHM6Ly9jbS5hc2lhZS5jby5rci9hbXB2aWV3Lmh0bT9ubz0yMDIxMDcyOTA5MzQxNjcxNTc5')])","Thu, 29 Jul 2021 07:00:00 GMT","<a href=""https://cm.asiae.co.kr/article/2021072909341671579"" target=""_blank"">[단독]'핑크퐁 아기상어' 스마트스터디, 가이아코퍼레이션 인수 추진 '상장 박차'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">아시아경제</font>","OrderedDict([('@url', 'https://cm.asiae.co.kr'), ('#text', '아시아경제')])"
“아기상어 그만 틀어! 이건 고문이야!”…미국 교도관들 고문혐의 기소 - 조선일보 - The Chosunilbo,https://www.chosun.com/international/us/2020/10/07/DJYII5OVTFGJJM3G4TU34HWSYI/,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiTmh0dHBzOi8vd3d3LmNob3N1bi5jb20vaW50ZXJuYXRpb25hbC91cy8yMDIwLzEwLzA3L0RKWUlJNU9WVEZHSkpNM0c0VFUzNEhXU1lJL9IBXWh0dHBzOi8vd3d3LmNob3N1bi5jb20vaW50ZXJuYXRpb25hbC91cy8yMDIwLzEwLzA3L0RKWUlJNU9WVEZHSkpNM0c0VFUzNEhXU1lJLz9vdXRwdXRUeXBlPWFtcA')])","Wed, 07 Oct 2020 07:00:00 GMT","<a href=""https://www.chosun.com/international/us/2020/10/07/DJYII5OVTFGJJM3G4TU34HWSYI/"" target=""_blank"">“아기상어 그만 틀어! 이건 고문이야!”…미국 교도관들 고문혐의 기소 - 조선일보</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Chosunilbo</font>","OrderedDict([('@url', 'https://www.chosun.com'), ('#text', 'The Chosunilbo')])"
"북미 최대 스트리밍 플랫폼, '아기상어' 전용 채널 오픈 - 블로터",https://www.bloter.net/newsView/blt202102190006,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiL2h0dHBzOi8vd3d3LmJsb3Rlci5uZXQvbmV3c1ZpZXcvYmx0MjAyMTAyMTkwMDA20gEA')])","Fri, 19 Feb 2021 08:00:00 GMT","<a href=""https://www.bloter.net/newsView/blt202102190006"" target=""_blank"">북미 최대 스트리밍 플랫폼, '아기상어' 전용 채널 오픈</a>&nbsp;&nbsp;<font color=""#6f6f6f"">블로터</font>","OrderedDict([('@url', 'https://www.bloter.net'), ('#text', '블로터')])"
상어가족: '아기상어' 목소리 주인공은 인기를 실감하고 있을까 - BBC News 코리아,https://www.bbc.com/korean/news-47825016,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiKGh0dHBzOi8vd3d3LmJiYy5jb20va29yZWFuL25ld3MtNDc4MjUwMTbSASxodHRwczovL3d3dy5iYmMuY29tL2tvcmVhbi9uZXdzLTQ3ODI1MDE2LmFtcA')])","Fri, 05 Apr 2019 07:00:00 GMT","<a href=""https://www.bbc.com/korean/news-47825016"" target=""_blank"">상어가족: '아기상어' 목소리 주인공은 인기를 실감하고 있을까</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBC News 코리아</font>","OrderedDict([('@url', 'https://www.bbc.com'), ('#text', 'BBC News 코리아')])"
'아기상어 뚜루루~' 이스라엘 근해서 '상어 유치원' 발견 - 나우뉴스,https://nownews.seoul.co.kr/news/newsView.php?id=20210813601007,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiP2h0dHBzOi8vbm93bmV3cy5zZW91bC5jby5rci9uZXdzL25ld3NWaWV3LnBocD9pZD0yMDIxMDgxMzYwMTAwN9IBAA')])","Fri, 13 Aug 2021 07:00:00 GMT","<a href=""https://nownews.seoul.co.kr/news/newsView.php?id=20210813601007"" target=""_blank"">'아기상어 뚜루루~' 이스라엘 근해서 '상어 유치원' 발견</a>&nbsp;&nbsp;<font color=""#6f6f6f"">나우뉴스</font>","OrderedDict([('@url', 'https://nownews.seoul.co.kr'), ('#text', '나우뉴스')])"
국민 동요 '아기상어' 저작권 1심에서 승소 - KizMom,https://kizmom.hankyung.com/news/view.html?aid=202107232834o,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiPGh0dHBzOi8va2l6bW9tLmhhbmt5dW5nLmNvbS9uZXdzL3ZpZXcuaHRtbD9haWQ9MjAyMTA3MjMyODM0b9IBAA')])","Fri, 23 Jul 2021 07:00:00 GMT","<a href=""https://kizmom.hankyung.com/news/view.html?aid=202107232834o"" target=""_blank"">국민 동요 '아기상어' 저작권 1심에서 승소</a>&nbsp;&nbsp;<font color=""#6f6f6f"">KizMom</font>","OrderedDict([('@url', 'https://kizmom.hankyung.com'), ('#text', 'KizMom')])"
"'베이비샤크 뚜루루'…아기상어 영상, 유튜브 역대 조회수 2위 - 연합뉴스",https://www.yna.co.kr/view/AKR20200302093500005,"OrderedDict([('@isPermaLink', 'false'), ('#text', 'CBMiL2h0dHBzOi8vd3d3LnluYS5jby5rci92aWV3L0FLUjIwMjAwMzAyMDkzNTAwMDA10gExaHR0cHM6Ly9tLnluYS5jby5rci9hbXAvdmlldy9BS1IyMDIwMDMwMjA5MzUwMDAwNQ')])","Mon, 02 Mar 2020 08:00:00 GMT","<a href=""https://www.yna.co.kr/view/AKR20200302093500005"" target=""_blank"">'베이비샤크 뚜루루'…아기상어 영상, 유튜브 역대 조회수 2위</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>","OrderedDict([('@url', 'https://www.yna.co.kr'), ('#text', '연합뉴스')])"
